Accession	Name	Description	source	Filtered Spectra	Distinct Peptides	Coverage
Q9NQ55	PPAN	Suppressor of SWI4 1 homolog OS=Homo sapiens GN=PPAN PE=2 SV=1	clasp_plus_rep2	12	10	40.3805496828753
P23284	PPIB	Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2	clasp_minus_rep1	4	4	41.2037037037037
P23284	PPIB	Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2	clasp_minus_rep2	5	5	41.2037037037037
P23284	PPIB	Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2	clasp_plus_rep1	3	3	41.2037037037037
P23284	PPIB	Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2	clasp_plus_rep2	4	4	41.2037037037037
Q13356	PPIL2	Peptidyl-prolyl cis-trans isomerase-like 2 OS=Homo sapiens GN=PPIL2 PE=1 SV=1	clasp_minus_rep1	4	4	28.2692307692308
Q13356	PPIL2	Peptidyl-prolyl cis-trans isomerase-like 2 OS=Homo sapiens GN=PPIL2 PE=1 SV=1	clasp_minus_rep2	2	2	28.2692307692308
Q13356	PPIL2	Peptidyl-prolyl cis-trans isomerase-like 2 OS=Homo sapiens GN=PPIL2 PE=1 SV=1	clasp_plus_rep1	6	5	28.2692307692308
Q13356	PPIL2	Peptidyl-prolyl cis-trans isomerase-like 2 OS=Homo sapiens GN=PPIL2 PE=1 SV=1	clasp_plus_rep2	3	3	28.2692307692308
Q96QC0	PPP1R10	Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Homo sapiens GN=PPP1R10 PE=1 SV=1	clasp_minus_rep1	16	14	38.8297872340426
Q96QC0	PPP1R10	Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Homo sapiens GN=PPP1R10 PE=1 SV=1	clasp_minus_rep2	16	13	38.8297872340426
Q96QC0	PPP1R10	Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Homo sapiens GN=PPP1R10 PE=1 SV=1	clasp_plus_rep1	22	17	38.8297872340426
Q96QC0	PPP1R10	Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Homo sapiens GN=PPP1R10 PE=1 SV=1	clasp_plus_rep2	28	21	38.8297872340426
P63151	PPP2R2A	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Homo sapiens GN=PPP2R2A PE=1 SV=1	clasp_minus_rep1	6	5	32.662192393736
P63151	PPP2R2A	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Homo sapiens GN=PPP2R2A PE=1 SV=1	clasp_minus_rep2	3	3	32.662192393736
P63151	PPP2R2A	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Homo sapiens GN=PPP2R2A PE=1 SV=1	clasp_plus_rep1	6	6	32.662192393736
P63151	PPP2R2A	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Homo sapiens GN=PPP2R2A PE=1 SV=1	clasp_plus_rep2	5	5	32.662192393736
Q06830	PRDX1	Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1	clasp_minus_rep1	4	4	42.2110552763819
Q06830	PRDX1	Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1	clasp_minus_rep2	4	4	42.2110552763819
Q06830	PRDX1	Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1	clasp_plus_rep1	4	4	42.2110552763819
Q06830	PRDX1	Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1	clasp_plus_rep2	4	4	42.2110552763819
Q06830	PRDX1	Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1	no4SU_minus_rep2	4	4	22.6130653266332
P32119	PRDX2	Peroxiredoxin-2 OS=Homo sapiens GN=PRDX2 PE=1 SV=5	no4SU_minus_rep2	4	4	22.2222222222222
Q13162	PRDX4	Peroxiredoxin-4 OS=Homo sapiens GN=PRDX4 PE=1 SV=1	clasp_minus_rep1	4	4	56.0885608856089
Q13162	PRDX4	Peroxiredoxin-4 OS=Homo sapiens GN=PRDX4 PE=1 SV=1	clasp_minus_rep2	4	4	56.0885608856089
Q13162	PRDX4	Peroxiredoxin-4 OS=Homo sapiens GN=PRDX4 PE=1 SV=1	clasp_plus_rep1	8	7	56.0885608856089
Q13162	PRDX4	Peroxiredoxin-4 OS=Homo sapiens GN=PRDX4 PE=1 SV=1	clasp_plus_rep2	5	5	56.0885608856089
P30041	PRDX6	Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3	clasp_minus_rep1	10	7	66.5178571428571
P30041	PRDX6	Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3	clasp_minus_rep2	8	7	66.5178571428571
P30041	PRDX6	Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3	clasp_plus_rep1	9	7	66.5178571428571
P30041	PRDX6	Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3	clasp_plus_rep2	9	9	66.5178571428571
P48147	PREP	Prolyl endopeptidase OS=Homo sapiens GN=PREP PE=1 SV=2	clasp_minus_rep1	9	7	37.4647887323944
P48147	PREP	Prolyl endopeptidase OS=Homo sapiens GN=PREP PE=1 SV=2	clasp_minus_rep2	9	8	37.4647887323944
P48147	PREP	Prolyl endopeptidase OS=Homo sapiens GN=PREP PE=1 SV=2	clasp_plus_rep1	11	10	37.4647887323944
P48147	PREP	Prolyl endopeptidase OS=Homo sapiens GN=PREP PE=1 SV=2	clasp_plus_rep2	7	7	37.4647887323944
P78527	PRKDC	DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3	clasp_minus_rep1	45	44	49.7577519379845
P78527	PRKDC	DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3	clasp_minus_rep2	47	46	49.7577519379845
P78527	PRKDC	DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3	clasp_plus_rep1	38	37	49.7577519379845
P78527	PRKDC	DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3	clasp_plus_rep2	67	63	49.7577519379846
P78527	PRKDC	DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3	no4SU_minus_rep2	22	21	57.1705426356589
P78527	PRKDC	DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3	no4SU_plus_rep2	9	9	57.1705426356589
O14744	PRMT5	Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4	clasp_minus_rep1	5	5	36.2637362637363
O14744	PRMT5	Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4	clasp_minus_rep2	6	6	36.2637362637363
O14744	PRMT5	Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4	clasp_plus_rep1	8	8	36.2637362637363
O14744	PRMT5	Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4	clasp_plus_rep2	6	6	36.2637362637363
Q9UMS4	PRPF19	Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1	clasp_minus_rep1	10	8	49.4047619047619
Q9UMS4	PRPF19	Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1	clasp_minus_rep2	7	6	49.4047619047619
Q9UMS4	PRPF19	Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1	clasp_plus_rep1	15	10	49.4047619047619
Q9UMS4	PRPF19	Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1	clasp_plus_rep2	13	11	49.4047619047619
O43395	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens GN=PRPF3 PE=1 SV=2	clasp_minus_rep1	28	24	77.01317715959
O43395	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens GN=PRPF3 PE=1 SV=2	clasp_minus_rep2	27	20	77.01317715959
O43395	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens GN=PRPF3 PE=1 SV=2	clasp_plus_rep1	32	29	77.01317715959
O43395	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens GN=PRPF3 PE=1 SV=2	clasp_plus_rep2	36	31	77.0131771595901
O43395	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens GN=PRPF3 PE=1 SV=2	no4SU_minus_rep2	7	6	55.9297218155198
O43395	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens GN=PRPF3 PE=1 SV=2	no4SU_plus_rep2	4	3	55.9297218155198
Q6P2Q9	PRPF8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	clasp_minus_rep1	35	29	56.2740899357602
Q6P2Q9	PRPF8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	clasp_minus_rep2	40	39	56.2740899357602
Q6P2Q9	PRPF8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	clasp_plus_rep1	44	40	56.2740899357602
Q6P2Q9	PRPF8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	clasp_plus_rep2	44	41	56.2740899357602
Q6P2Q9	PRPF8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	no4SU_minus_rep1	2	2	51.4775160599572
Q6P2Q9	PRPF8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	no4SU_minus_rep2	7	7	52.2055674518201
Q6P2Q9	PRPF8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	no4SU_plus_rep1	2	2	51.4775160599572
Q6P2Q9	PRPF8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	no4SU_plus_rep2	4	3	52.2055674518201
P48634	PRRC2A	Protein PRRC2A OS=Homo sapiens GN=PRRC2A PE=1 SV=3	clasp_minus_rep1	27	22	40.0556328233658
P48634	PRRC2A	Protein PRRC2A OS=Homo sapiens GN=PRRC2A PE=1 SV=3	clasp_minus_rep2	28	23	40.0556328233658
P48634	PRRC2A	Protein PRRC2A OS=Homo sapiens GN=PRRC2A PE=1 SV=3	clasp_plus_rep1	34	28	40.0556328233658
P48634	PRRC2A	Protein PRRC2A OS=Homo sapiens GN=PRRC2A PE=1 SV=3	clasp_plus_rep2	40	35	40.0556328233658
P48634	PRRC2A	Protein PRRC2A OS=Homo sapiens GN=PRRC2A PE=1 SV=3	no4SU_plus_rep2	2	2	28.2800185442745
Q5JSZ5	PRRC2B	Protein PRRC2B OS=Homo sapiens GN=PRRC2B PE=1 SV=2	clasp_minus_rep1	11	11	28.7124270973531
Q5JSZ5	PRRC2B	Protein PRRC2B OS=Homo sapiens GN=PRRC2B PE=1 SV=2	clasp_minus_rep2	10	10	28.7124270973531
Q5JSZ5	PRRC2B	Protein PRRC2B OS=Homo sapiens GN=PRRC2B PE=1 SV=2	clasp_plus_rep1	15	15	28.7124270973531
Q5JSZ5	PRRC2B	Protein PRRC2B OS=Homo sapiens GN=PRRC2B PE=1 SV=2	clasp_plus_rep2	12	11	28.7124270973531
Q9Y520	PRRC2C	Protein PRRC2C OS=Homo sapiens GN=PRRC2C PE=1 SV=4	clasp_minus_rep1	38	37	42.1270718232044
Q9Y520	PRRC2C	Protein PRRC2C OS=Homo sapiens GN=PRRC2C PE=1 SV=4	clasp_minus_rep2	40	38	42.1270718232044
Q9Y520	PRRC2C	Protein PRRC2C OS=Homo sapiens GN=PRRC2C PE=1 SV=4	clasp_plus_rep1	42	39	42.1270718232044
Q9Y520	PRRC2C	Protein PRRC2C OS=Homo sapiens GN=PRRC2C PE=1 SV=4	clasp_plus_rep2	60	52	42.1270718232044
Q9Y520	PRRC2C	Protein PRRC2C OS=Homo sapiens GN=PRRC2C PE=1 SV=4	no4SU_minus_rep2	10	10	39.2265193370166
Q9Y520	PRRC2C	Protein PRRC2C OS=Homo sapiens GN=PRRC2C PE=1 SV=4	no4SU_plus_rep2	8	8	39.2265193370166
P07478	PRSS2	Trypsin-2 OS=Homo sapiens GN=PRSS2 PE=1 SV=1	clasp_minus_rep1	3	3	21.0526315789474
P07478	PRSS2	Trypsin-2 OS=Homo sapiens GN=PRSS2 PE=1 SV=1	clasp_minus_rep2	3	2	21.0526315789474
P07478	PRSS2	Trypsin-2 OS=Homo sapiens GN=PRSS2 PE=1 SV=1	clasp_plus_rep1	2	2	21.0526315789474
P07478	PRSS2	Trypsin-2 OS=Homo sapiens GN=PRSS2 PE=1 SV=1	clasp_plus_rep2	2	2	21.0526315789474
O43242	PSMD3	26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2	clasp_minus_rep1	7	7	55.9925093632959
O43242	PSMD3	26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2	clasp_minus_rep2	11	11	55.9925093632959
O43242	PSMD3	26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2	clasp_plus_rep1	14	13	55.9925093632959
O43242	PSMD3	26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2	clasp_plus_rep2	10	10	55.9925093632959
P26599	PTBP1	Polypyrimidine tract-binding protein 1 OS=Homo sapiens GN=PTBP1 PE=1 SV=1	clasp_minus_rep1	26	14	49.5291902071563
P26599	PTBP1	Polypyrimidine tract-binding protein 1 OS=Homo sapiens GN=PTBP1 PE=1 SV=1	clasp_minus_rep2	26	15	49.5291902071563
P26599	PTBP1	Polypyrimidine tract-binding protein 1 OS=Homo sapiens GN=PTBP1 PE=1 SV=1	clasp_plus_rep1	19	13	49.5291902071563
P26599	PTBP1	Polypyrimidine tract-binding protein 1 OS=Homo sapiens GN=PTBP1 PE=1 SV=1	clasp_plus_rep2	28	15	49.5291902071563
Q05397	PTK2	Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=2	clasp_minus_rep1	4	4	20.532319391635
Q05397	PTK2	Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=2	clasp_minus_rep2	4	4	20.532319391635
Q05397	PTK2	Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=2	clasp_plus_rep1	6	6	20.532319391635
Q05397	PTK2	Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=2	clasp_plus_rep2	5	5	20.532319391635
Q06124	PTPN11	Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens GN=PTPN11 PE=1 SV=2	clasp_minus_rep1	2	2	23.2830820770519
Q06124	PTPN11	Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens GN=PTPN11 PE=1 SV=2	clasp_minus_rep2	2	2	23.2830820770519
Q06124	PTPN11	Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens GN=PTPN11 PE=1 SV=2	clasp_plus_rep1	4	4	23.2830820770519
Q06124	PTPN11	Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens GN=PTPN11 PE=1 SV=2	clasp_plus_rep2	3	3	23.2830820770519
Q05209	PTPN12	Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens GN=PTPN12 PE=1 SV=3	clasp_minus_rep1	8	8	31.025641025641
Q05209	PTPN12	Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens GN=PTPN12 PE=1 SV=3	clasp_minus_rep2	4	4	31.025641025641
Q05209	PTPN12	Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens GN=PTPN12 PE=1 SV=3	clasp_plus_rep1	8	8	31.025641025641
Q05209	PTPN12	Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens GN=PTPN12 PE=1 SV=3	clasp_plus_rep2	6	6	31.025641025641
P06737	PYGL	Glycogen phosphorylase, liver form OS=Homo sapiens GN=PYGL PE=1 SV=4	clasp_minus_rep1	2	2	25.0295159386068
P06737	PYGL	Glycogen phosphorylase, liver form OS=Homo sapiens GN=PYGL PE=1 SV=4	clasp_minus_rep2	3	3	25.0295159386068
P06737	PYGL	Glycogen phosphorylase, liver form OS=Homo sapiens GN=PYGL PE=1 SV=4	clasp_plus_rep1	6	6	25.0295159386068
P06737	PYGL	Glycogen phosphorylase, liver form OS=Homo sapiens GN=PYGL PE=1 SV=4	clasp_plus_rep2	4	4	25.0295159386068
P47897	QARS	Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=1 SV=1	clasp_minus_rep1	6	6	33.1612903225806
P47897	QARS	Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=1 SV=1	clasp_minus_rep2	9	9	33.1612903225806
P47897	QARS	Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=1 SV=1	clasp_plus_rep1	13	13	33.1612903225807
P47897	QARS	Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=1 SV=1	clasp_plus_rep2	11	11	33.1612903225807
P61026	RAB10	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	clasp_minus_rep1	20	14	79
P61026	RAB10	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	clasp_minus_rep2	23	15	79
P61026	RAB10	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	clasp_plus_rep1	21	15	79
P61026	RAB10	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	clasp_plus_rep2	25	17	79
P61026	RAB10	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	no4SU_minus_rep2	3	3	48
P61026	RAB10	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	no4SU_plus_rep2	4	4	48
Q9BXF6	RAB11FIP5	Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1	clasp_minus_rep1	6	5	43.9509954058193
Q9BXF6	RAB11FIP5	Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1	clasp_minus_rep2	5	5	43.9509954058193
Q9BXF6	RAB11FIP5	Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1	clasp_plus_rep1	6	6	43.9509954058193
Q9BXF6	RAB11FIP5	Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1	clasp_plus_rep2	8	8	43.9509954058193
P51153	RAB13	Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1	clasp_minus_rep1	6	4	26.6009852216749
P51153	RAB13	Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1	clasp_minus_rep2	6	3	26.6009852216749
P51153	RAB13	Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1	clasp_plus_rep1	5	4	26.6009852216749
P51153	RAB13	Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1	clasp_plus_rep2	8	5	26.6009852216749
P61106	RAB14	Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4	clasp_minus_rep1	2	2	58.1395348837209
P61106	RAB14	Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4	clasp_minus_rep2	3	2	58.1395348837209
P61106	RAB14	Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4	clasp_plus_rep1	6	6	58.1395348837209
P61106	RAB14	Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4	clasp_plus_rep2	6	5	58.1395348837209
P62820	RAB1A	Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3	clasp_minus_rep1	13	10	78.5365853658536
P62820	RAB1A	Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3	clasp_minus_rep2	15	11	78.5365853658536
P62820	RAB1A	Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3	clasp_plus_rep1	13	10	78.5365853658536
P62820	RAB1A	Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3	clasp_plus_rep2	12	7	78.5365853658536
Q9H0U4	RAB1B	Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1	clasp_minus_rep1	11	8	73.6318407960199
Q9H0U4	RAB1B	Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1	clasp_minus_rep2	13	9	73.6318407960199
Q9H0U4	RAB1B	Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1	clasp_plus_rep1	12	9	73.6318407960199
Q9H0U4	RAB1B	Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1	clasp_plus_rep2	14	9	73.6318407960199
Q9UL25	RAB21	Ras-related protein Rab-21 OS=Homo sapiens GN=RAB21 PE=1 SV=3	clasp_plus_rep1	2	2	24.4444444444444
P61019	RAB2A	Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1	clasp_minus_rep1	4	3	45.7547169811321
P61019	RAB2A	Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1	clasp_minus_rep2	3	3	45.7547169811321
P61019	RAB2A	Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1	clasp_plus_rep1	5	4	45.7547169811321
P61019	RAB2A	Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1	clasp_plus_rep2	6	5	45.7547169811321
Q15286	RAB35	Ras-related protein Rab-35 OS=Homo sapiens GN=RAB35 PE=1 SV=1	clasp_minus_rep1	8	6	59.7014925373134
Q15286	RAB35	Ras-related protein Rab-35 OS=Homo sapiens GN=RAB35 PE=1 SV=1	clasp_minus_rep2	8	6	59.7014925373134
Q15286	RAB35	Ras-related protein Rab-35 OS=Homo sapiens GN=RAB35 PE=1 SV=1	clasp_plus_rep1	10	8	59.7014925373134
Q15286	RAB35	Ras-related protein Rab-35 OS=Homo sapiens GN=RAB35 PE=1 SV=1	clasp_plus_rep2	8	6	59.7014925373134
P51149	RAB7A	Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1	clasp_plus_rep1	2	2	33.3333333333333
P51149	RAB7A	Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1	clasp_plus_rep2	2	2	33.3333333333333
P61006	RAB8A	Ras-related protein Rab-8A OS=Homo sapiens GN=RAB8A PE=1 SV=1	clasp_minus_rep1	8	5	41.0628019323672
P61006	RAB8A	Ras-related protein Rab-8A OS=Homo sapiens GN=RAB8A PE=1 SV=1	clasp_minus_rep2	7	4	41.0628019323672
P61006	RAB8A	Ras-related protein Rab-8A OS=Homo sapiens GN=RAB8A PE=1 SV=1	clasp_plus_rep1	8	6	41.0628019323672
P61006	RAB8A	Ras-related protein Rab-8A OS=Homo sapiens GN=RAB8A PE=1 SV=1	clasp_plus_rep2	10	7	41.0628019323672
Q92930	RAB8B	Ras-related protein Rab-8B OS=Homo sapiens GN=RAB8B PE=1 SV=2	clasp_minus_rep1	8	5	41.0628019323672
Q92930	RAB8B	Ras-related protein Rab-8B OS=Homo sapiens GN=RAB8B PE=1 SV=2	clasp_minus_rep2	7	4	41.0628019323672
Q92930	RAB8B	Ras-related protein Rab-8B OS=Homo sapiens GN=RAB8B PE=1 SV=2	clasp_plus_rep1	8	6	41.0628019323672
Q92930	RAB8B	Ras-related protein Rab-8B OS=Homo sapiens GN=RAB8B PE=1 SV=2	clasp_plus_rep2	10	7	41.0628019323672
P63000	RAC1	Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens GN=RAC1 PE=1 SV=1	clasp_minus_rep1	6	6	53.125
P63000	RAC1	Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens GN=RAC1 PE=1 SV=1	clasp_minus_rep2	5	5	53.125
P63000	RAC1	Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens GN=RAC1 PE=1 SV=1	clasp_plus_rep1	6	6	53.125
P63000	RAC1	Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens GN=RAC1 PE=1 SV=1	clasp_plus_rep2	7	6	53.125
P63244	RACK1	Receptor of activated protein C kinase 1 OS=Homo sapiens GN=RACK1 PE=1 SV=3	clasp_minus_rep1	21	16	83.2807570977918
P63244	RACK1	Receptor of activated protein C kinase 1 OS=Homo sapiens GN=RACK1 PE=1 SV=3	clasp_minus_rep2	20	15	83.2807570977918
P63244	RACK1	Receptor of activated protein C kinase 1 OS=Homo sapiens GN=RACK1 PE=1 SV=3	clasp_plus_rep1	19	13	83.2807570977918
P63244	RACK1	Receptor of activated protein C kinase 1 OS=Homo sapiens GN=RACK1 PE=1 SV=3	clasp_plus_rep2	22	17	83.2807570977918
P63244	RACK1	Receptor of activated protein C kinase 1 OS=Homo sapiens GN=RACK1 PE=1 SV=3	no4SU_minus_rep2	5	4	78.5488958990536
P63244	RACK1	Receptor of activated protein C kinase 1 OS=Homo sapiens GN=RACK1 PE=1 SV=3	no4SU_plus_rep2	3	2	78.5488958990536
P62826	RAN	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	clasp_minus_rep1	17	11	80.0925925925926
P62826	RAN	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	clasp_minus_rep2	19	12	80.0925925925926
P62826	RAN	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	clasp_plus_rep1	26	16	80.0925925925926
P62826	RAN	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	clasp_plus_rep2	26	17	80.0925925925926
P62826	RAN	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	no4SU_minus_rep1	3	3	56.4814814814815
P62826	RAN	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	no4SU_minus_rep2	12	9	65.7407407407407
P62826	RAN	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	no4SU_plus_rep1	5	5	56.4814814814815
P62826	RAN	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	no4SU_plus_rep2	15	6	65.7407407407407
Q9NTZ6	RBM12	RNA-binding protein 12 OS=Homo sapiens GN=RBM12 PE=1 SV=1	clasp_minus_rep1	16	13	31.9742489270386
Q9NTZ6	RBM12	RNA-binding protein 12 OS=Homo sapiens GN=RBM12 PE=1 SV=1	clasp_minus_rep2	17	14	31.9742489270386
Q9NTZ6	RBM12	RNA-binding protein 12 OS=Homo sapiens GN=RBM12 PE=1 SV=1	clasp_plus_rep1	22	19	31.9742489270386
Q9NTZ6	RBM12	RNA-binding protein 12 OS=Homo sapiens GN=RBM12 PE=1 SV=1	clasp_plus_rep2	27	20	31.9742489270386
Q8IXT5	RBM12B	RNA-binding protein 12B OS=Homo sapiens GN=RBM12B PE=1 SV=2	clasp_minus_rep1	12	10	37.962037962038
